run,year,world,good,price,stock
5,9,Marsim,rohstoffe,37.72,10.5
5,9,Marsim,industrieteile,41.88,76.84500000000001
5,9,Marsim,energie,36.2,43.687000000000026
5,9,Marsim,luxus,77.42,31.0
5,9,Marsim,biotech,79.2,31.0
5,9,Marsim,core_daten,110.12,31.0
5,9,Marsim,relikte,147.28,31.0
5,9,Qom-Riyadh,nahrung,21.9,9.9
5,9,Qom-Riyadh,rohstoffe,29.19,28.0
5,9,Qom-Riyadh,industrieteile,43.4,28.0
5,9,Qom-Riyadh,energie,39.51,9.9
5,9,Qom-Riyadh,luxus,80.98,38.79099999999998
5,9,Qom-Riyadh,biotech,84.03,28.0
5,9,Qom-Riyadh,core_daten,108.86,71.16399999999999
5,9,Qom-Riyadh,relikte,148.99,28.0
5,9,Bressia,nahrung,22.83,3.940000000000001
5,9,Bressia,rohstoffe,28.3,48.92319999999998
5,9,Bressia,industrieteile,47.75,9.609999999999992
5,9,Bressia,energie,36.5,38.09139999999999
5,9,Bressia,luxus,79.1,25.0
5,9,Bressia,biotech,85.28,25.0
5,9,Bressia,core_daten,115.29,25.0
5,9,Bressia,relikte,145.16,25.0
5,9,Hebron,nahrung,23.23,6.2000000000000055
5,9,Hebron,rohstoffe,29.35,26.0
5,9,Hebron,industrieteile,43.18,26.0
5,9,Hebron,energie,38.0,9.799999999999994
5,9,Hebron,luxus,79.46,38.402
5,9,Hebron,biotech,87.26,11.599999999999993
5,9,Hebron,core_daten,109.61,26.0
5,9,Hebron,relikte,139.21,26.0
5,9,Hyperion,nahrung,21.45,11.039999999999996
5,9,Hyperion,rohstoffe,27.47,18.902399999999986
5,9,Hyperion,industrieteile,42.63,21.299999999999994
5,9,Hyperion,energie,40.2,8.880000000000003
5,9,Hyperion,luxus,84.71,9.1
5,9,Hyperion,biotech,80.02,24.0
5,9,Hyperion,core_daten,113.83,24.0
5,9,Hyperion,relikte,143.85,30.451199999999993
5,10,Lusus,nahrung,25.52,10.7
5,10,Lusus,rohstoffe,30.25,32.0
5,10,Lusus,industrieteile,45.14,32.0
5,10,Lusus,energie,42.75,10.7
5,10,Lusus,luxus,75.6,65.23999999999998
5,10,Lusus,biotech,77.53,32.0
5,10,Lusus,core_daten,117.71,54.16000000000001
5,10,Lusus,relikte,150.1,32.0
5,10,Tau Ceti,nahrung,21.11,48.320000000000014
5,10,Tau Ceti,rohstoffe,27.97,26.5
5,10,Tau Ceti,industrieteile,46.82,10.3
5,10,Tau Ceti,energie,42.07,10.3
5,10,Tau Ceti,luxus,79.43,28.671199999999992
5,10,Tau Ceti,biotech,82.19,46.52999999999999
5,10,Tau Ceti,core_daten,114.55,30.0
5,10,Tau Ceti,relikte,149.72,30.0
5,10,Maui-Covenant,nahrung,19.96,32.10000000000002
5,10,Maui-Covenant,rohstoffe,27.64,20.0
5,10,Maui-Covenant,industrieteile,45.38,26.0
5,10,Maui-Covenant,energie,41.09,11.0
5,10,Maui-Covenant,luxus,85.58,14.650000000000002
5,10,Maui-Covenant,biotech,76.4,50.639999999999986
5,10,Maui-Covenant,core_daten,106.48,26.0
5,10,Maui-Covenant,relikte,141.2,26.0
5,10,Marsim,nahrung,22.45,10.5
5,10,Marsim,rohstoffe,37.79,10.5
5,10,Marsim,industrieteile,40.27,78.05000000000001
5,10,Marsim,energie,37.58,38.53000000000003
5,10,Marsim,luxus,74.4,31.0
5,10,Marsim,biotech,77.27,31.0
5,10,Marsim,core_daten,115.13,31.0
5,10,Marsim,relikte,145.86,31.0
5,10,Qom-Riyadh,nahrung,22.43,9.9
5,10,Qom-Riyadh,rohstoffe,28.01,28.0
5,10,Qom-Riyadh,industrieteile,42.61,28.0
5,10,Qom-Riyadh,energie,39.18,9.9
5,10,Qom-Riyadh,luxus,76.93,39.98999999999998
5,10,Qom-Riyadh,biotech,84.26,28.0
5,10,Qom-Riyadh,core_daten,116.73,75.95999999999998
5,10,Qom-Riyadh,relikte,137.31,28.0
5,10,Bressia,nahrung,23.21,1.6000000000000005
5,10,Bressia,rohstoffe,30.04,52.247999999999976
5,10,Bressia,industrieteile,47.43,9.3
5,10,Bressia,energie,39.34,39.54599999999999
5,10,Bressia,luxus,74.58,25.0
5,10,Bressia,biotech,80.65,25.0
5,10,Bressia,core_daten,107.63,25.0
5,10,Bressia,relikte,154.26,25.0
5,10,Hebron,nahrung,22.29,4.000000000000005
5,10,Hebron,rohstoffe,29.33,26.0
5,10,Hebron,industrieteile,46.77,26.0
5,10,Hebron,energie,38.57,7.999999999999994
5,10,Hebron,luxus,79.23,39.78
5,10,Hebron,biotech,92.86,9.999999999999993
5,10,Hebron,core_daten,121.93,26.0
5,10,Hebron,relikte,143.44,26.0
5,10,Hyperion,nahrung,20.95,9.599999999999996
5,10,Hyperion,rohstoffe,26.35,14.335999999999984
5,10,Hyperion,industrieteile,45.95,21.299999999999994
5,10,Hyperion,energie,36.81,7.200000000000003
5,10,Hyperion,luxus,78.45,7.532
5,10,Hyperion,biotech,82.9,24.0
5,10,Hyperion,core_daten,112.61,24.0
5,10,Hyperion,relikte,150.06,31.167999999999992
5,11,Lusus,nahrung,24.73,10.7
5,11,Lusus,rohstoffe,27.92,32.0
5,11,Lusus,industrieteile,43.11,32.0
5,11,Lusus,energie,40.4,10.7
5,11,Lusus,luxus,77.21,68.56399999999998
5,11,Lusus,biotech,82.73,32.0
5,11,Lusus,core_daten,113.44,56.37600000000001
5,11,Lusus,relikte,142.82,32.0
5,11,Tau Ceti,nahrung,20.29,36.932000000000016
5,11,Tau Ceti,rohstoffe,28.22,26.5
5,11,Tau Ceti,industrieteile,48.93,10.3
5,11,Tau Ceti,energie,40.74,10.3
5,11,Tau Ceti,luxus,76.85,28.671199999999992
5,11,Tau Ceti,biotech,82.3,48.182999999999986
5,11,Tau Ceti,core_daten,113.13,30.0
5,11,Tau Ceti,relikte,148.9,30.0
5,11,Maui-Covenant,nahrung,21.39,30.640000000000022
5,11,Maui-Covenant,rohstoffe,29.32,20.0
5,11,Maui-Covenant,industrieteile,42.59,26.0
5,11,Maui-Covenant,energie,40.03,9.5
5,11,Maui-Covenant,luxus,80.87,13.650000000000002
5,11,Maui-Covenant,biotech,80.2,53.103999999999985
5,11,Maui-Covenant,core_daten,112.09,26.0
5,11,Maui-Covenant,relikte,149.51,26.0
5,11,Marsim,nahrung,23.24,10.5
5,11,Marsim,rohstoffe,36.61,10.5
5,11,Marsim,industrieteile,42.05,80.65500000000002
5,11,Marsim,energie,37.08,33.37300000000003
5,11,Marsim,luxus,78.02,31.0
5,11,Marsim,biotech,81.05,31.0
5,11,Marsim,core_daten,111.78,31.0
5,11,Marsim,relikte,142.09,31.0
5,11,Qom-Riyadh,nahrung,22.15,9.9
5,11,Qom-Riyadh,rohstoffe,29.01,28.0
5,11,Qom-Riyadh,industrieteile,42.83,28.0
5,11,Qom-Riyadh,energie,41.56,9.9
5,11,Qom-Riyadh,luxus,78.79,41.18899999999998
5,11,Qom-Riyadh,biotech,80.01,28.0
5,11,Qom-Riyadh,core_daten,113.7,80.75599999999997
5,11,Qom-Riyadh,relikte,148.76,28.0
5,11,Bressia,nahrung,31.3,9.3
5,11,Bressia,rohstoffe,27.05,49.57279999999997
5,11,Bressia,industrieteile,46.54,7.590000000000001
5,11,Bressia,energie,37.56,41.00059999999999
5,11,Bressia,luxus,79.43,25.0
5,11,Bressia,biotech,85.51,25.0
5,11,Bressia,core_daten,114.51,25.0
5,11,Bressia,relikte,149.85,25.0
5,11,Hebron,nahrung,23.53,1.8000000000000052
5,11,Hebron,rohstoffe,28.61,26.0
5,11,Hebron,industrieteile,43.94,26.0
5,11,Hebron,energie,38.97,6.199999999999994
5,11,Hebron,luxus,75.33,38.022000000000006
5,11,Hebron,biotech,92.11,9.5
5,11,Hebron,core_daten,117.14,26.0
5,11,Hebron,relikte,139.67,26.0
5,11,Hyperion,nahrung,21.89,8.159999999999997
5,11,Hyperion,rohstoffe,27.67,15.769599999999985
5,11,Hyperion,industrieteile,43.87,21.299999999999994
5,11,Hyperion,energie,41.36,5.520000000000003
5,11,Hyperion,luxus,84.84,9.1
5,11,Hyperion,biotech,79.7,22.89999999999999
5,11,Hyperion,core_daten,115.81,24.0
5,11,Hyperion,relikte,145.14,31.88479999999999
5,12,Lusus,nahrung,25.24,10.7
5,12,Lusus,rohstoffe,28.14,32.0
5,12,Lusus,industrieteile,43.95,32.0
5,12,Lusus,energie,41.96,10.7
5,12,Lusus,luxus,78.14,71.88799999999998
5,12,Lusus,biotech,81.75,32.0
5,12,Lusus,core_daten,113.61,58.59200000000001
5,12,Lusus,relikte,146.76,32.0
5,12,Tau Ceti,nahrung,21.34,27.944000000000017
5,12,Tau Ceti,rohstoffe,28.32,26.5
5,12,Tau Ceti,industrieteile,49.24,10.3
5,12,Tau Ceti,energie,41.53,10.3
5,12,Tau Ceti,luxus,80.56,28.671199999999992
5,12,Tau Ceti,biotech,82.78,49.835999999999984
5,12,Tau Ceti,core_daten,115.04,30.0
5,12,Tau Ceti,relikte,148.62,30.0
5,12,Maui-Covenant,nahrung,21.42,28.980000000000025
5,12,Maui-Covenant,rohstoffe,28.82,20.0
5,12,Maui-Covenant,industrieteile,42.82,26.0
5,12,Maui-Covenant,energie,40.15,9.5
5,12,Maui-Covenant,luxus,83.78,12.650000000000002
5,12,Maui-Covenant,biotech,80.72,55.567999999999984
5,12,Maui-Covenant,core_daten,112.24,26.0
5,12,Maui-Covenant,relikte,142.17,26.0
5,12,Marsim,nahrung,23.02,10.5
5,12,Marsim,rohstoffe,38.37,10.5
5,12,Marsim,industrieteile,42.08,86.06000000000002
5,12,Marsim,energie,36.63,29.91600000000004
5,12,Marsim,luxus,77.22,31.0
5,12,Marsim,biotech,81.2,31.0
5,12,Marsim,core_daten,111.09,31.0
5,12,Marsim,relikte,149.27,31.0
5,12,Qom-Riyadh,nahrung,21.44,7.5
5,12,Qom-Riyadh,rohstoffe,28.12,28.0
5,12,Qom-Riyadh,industrieteile,41.67,28.0
5,12,Qom-Riyadh,energie,41.07,9.9
5,12,Qom-Riyadh,luxus,79.84,42.38799999999998
5,12,Qom-Riyadh,biotech,80.03,28.0
5,12,Qom-Riyadh,core_daten,108.69,85.55199999999996
5,12,Qom-Riyadh,relikte,144.84,28.0
5,12,Bressia,nahrung,22.3,6.960000000000001
5,12,Bressia,rohstoffe,29.47,52.88177919999997
5,12,Bressia,industrieteile,45.41,5.880000000000001
5,12,Bressia,energie,35.99,33.98827839999999
5,12,Bressia,luxus,76.53,25.0
5,12,Bressia,biotech,79.62,23.4
5,12,Bressia,core_daten,110.01,25.0
5,12,Bressia,relikte,148.64,25.0
5,12,Hebron,nahrung,31.78,9.5
5,12,Hebron,rohstoffe,27.73,20.0
5,12,Hebron,industrieteile,41.46,23.2
5,12,Hebron,energie,40.84,4.399999999999994
5,12,Hebron,luxus,76.04,37.83200000000001
5,12,Hebron,biotech,92.83,9.5
5,12,Hebron,core_daten,110.78,26.0
5,12,Hebron,relikte,146.14,26.0
5,12,Hyperion,nahrung,22.44,6.719999999999996
5,12,Hyperion,rohstoffe,28.56,17.203199999999985
5,12,Hyperion,industrieteile,41.88,21.299999999999994
5,12,Hyperion,energie,43.59,9.1
5,12,Hyperion,luxus,88.67,9.1
5,12,Hyperion,biotech,80.72,22.89999999999999
5,12,Hyperion,core_daten,113.45,24.0
5,12,Hyperion,relikte,151.13,32.60159999999999
5,13,Lusus,nahrung,24.51,10.7
5,13,Lusus,rohstoffe,26.8,26.0
5,13,Lusus,industrieteile,45.11,32.0
5,13,Lusus,energie,43.11,10.7
5,13,Lusus,luxus,77.01,75.21199999999997
5,13,Lusus,biotech,81.85,32.0
5,13,Lusus,core_daten,112.23,60.808000000000014
5,13,Lusus,relikte,140.65,32.0
5,13,Tau Ceti,nahrung,22.11,34.15600000000002
5,13,Tau Ceti,rohstoffe,29.05,26.5
5,13,Tau Ceti,industrieteile,46.61,10.3
5,13,Tau Ceti,energie,38.52,10.3
5,13,Tau Ceti,luxus,78.5,28.671199999999992
5,13,Tau Ceti,biotech,79.84,51.48899999999998
5,13,Tau Ceti,core_daten,116.91,30.0
5,13,Tau Ceti,relikte,148.97,30.0
5,13,Maui-Covenant,nahrung,21.1,16.820000000000025
5,13,Maui-Covenant,rohstoffe,27.31,20.0
5,13,Maui-Covenant,industrieteile,40.88,23.2
5,13,Maui-Covenant,energie,38.72,9.5
5,13,Maui-Covenant,luxus,80.0,11.650000000000002
5,13,Maui-Covenant,biotech,84.93,58.03199999999998
5,13,Maui-Covenant,core_daten,113.05,26.0
5,13,Maui-Covenant,relikte,148.02,26.0
5,13,Marsim,nahrung,24.1,10.5
5,13,Marsim,rohstoffe,36.09,10.5
5,13,Marsim,industrieteile,42.6,91.46500000000002
5,13,Marsim,energie,35.78,23.25900000000004
5,13,Marsim,luxus,81.43,31.0
5,13,Marsim,biotech,76.38,31.0
5,13,Marsim,core_daten,117.23,31.0
5,13,Marsim,relikte,151.34,31.0
5,13,Qom-Riyadh,nahrung,23.52,9.9
5,13,Qom-Riyadh,rohstoffe,26.95,28.0
5,13,Qom-Riyadh,industrieteile,41.47,28.0
5,13,Qom-Riyadh,energie,41.81,9.9
5,13,Qom-Riyadh,luxus,74.39,42.01899999999998
5,13,Qom-Riyadh,biotech,81.5,28.0
5,13,Qom-Riyadh,core_daten,111.35,90.34799999999996
5,13,Qom-Riyadh,relikte,153.69,28.0
5,13,Bressia,nahrung,23.09,4.620000000000001
5,13,Bressia,rohstoffe,30.29,56.190758399999964
5,13,Bressia,industrieteile,47.4,4.170000000000001
5,13,Bressia,energie,39.51,35.43595679999999
5,13,Bressia,luxus,77.66,25.0
5,13,Bressia,biotech,88.48,23.4
5,13,Bressia,core_daten,104.01,25.0
5,13,Bressia,relikte,154.72,25.0
5,13,Hebron,nahrung,20.78,7.3
5,13,Hebron,rohstoffe,28.8,20.0
5,13,Hebron,industrieteile,43.03,23.2
5,13,Hebron,energie,41.09,2.5999999999999943
5,13,Hebron,luxus,83.52,39.203838000000005
5,13,Hebron,biotech,87.31,9.5
5,13,Hebron,core_daten,108.72,26.0
5,13,Hebron,relikte,133.62,26.0
5,13,Hyperion,nahrung,21.2,5.279999999999996
5,13,Hyperion,rohstoffe,28.4,18.636799999999983
5,13,Hyperion,industrieteile,44.63,21.299999999999994
5,13,Hyperion,energie,38.9,7.42
5,13,Hyperion,luxus,88.34,9.1
5,13,Hyperion,biotech,75.75,21.29999999999999
5,13,Hyperion,core_daten,110.64,24.0
5,13,Hyperion,relikte,143.66,33.31839999999999
5,14,Lusus,nahrung,26.49,10.7
5,14,Lusus,rohstoffe,29.05,26.0
5,14,Lusus,industrieteile,40.0,23.2
5,14,Lusus,energie,40.85,10.7
5,14,Lusus,luxus,80.24,78.53599999999997
5,14,Lusus,biotech,78.82,32.0
5,14,Lusus,core_daten,112.9,63.024000000000015
5,14,Lusus,relikte,144.05,32.0
5,14,Tau Ceti,nahrung,19.49,28.768000000000022
5,14,Tau Ceti,rohstoffe,30.27,26.5
5,14,Tau Ceti,industrieteile,50.08,10.3
5,14,Tau Ceti,energie,39.55,10.3
5,14,Tau Ceti,luxus,79.95,28.671199999999992
5,14,Tau Ceti,biotech,78.97,53.14199999999998
5,14,Tau Ceti,core_daten,110.84,30.0
5,14,Tau Ceti,relikte,145.75,30.0
5,14,Maui-Covenant,nahrung,20.34,18.660000000000025
5,14,Maui-Covenant,rohstoffe,27.97,20.0
5,14,Maui-Covenant,industrieteile,42.22,23.2
5,14,Maui-Covenant,energie,40.46,9.5
5,14,Maui-Covenant,luxus,80.37,10.650000000000002
5,14,Maui-Covenant,biotech,77.96,60.49599999999998
5,14,Maui-Covenant,core_daten,116.16,26.0
5,14,Maui-Covenant,relikte,142.29,26.0
5,14,Marsim,nahrung,23.96,10.5
5,14,Marsim,rohstoffe,37.5,10.5
5,14,Marsim,industrieteile,43.61,96.87000000000002
5,14,Marsim,energie,36.7,13.902000000000033
5,14,Marsim,luxus,82.0,31.0
5,14,Marsim,biotech,77.33,31.0
5,14,Marsim,core_daten,107.42,31.0
5,14,Marsim,relikte,137.39,31.0
5,14,Qom-Riyadh,nahrung,22.56,9.9
5,14,Qom-Riyadh,rohstoffe,29.23,28.0
5,14,Qom-Riyadh,industrieteile,40.97,27.16
5,14,Qom-Riyadh,energie,40.18,9.9
5,14,Qom-Riyadh,luxus,81.83,43.217999999999975
5,14,Qom-Riyadh,biotech,82.67,28.0
5,14,Qom-Riyadh,core_daten,105.91,95.14399999999995
5,14,Qom-Riyadh,relikte,140.14,28.0
5,14,Bressia,nahrung,22.55,2.2800000000000007
5,14,Bressia,rohstoffe,26.3,53.49973759999996
5,14,Bressia,industrieteile,51.77,9.3
5,14,Bressia,energie,34.35,27.523635199999994
5,14,Bressia,luxus,85.3,25.0
5,14,Bressia,biotech,80.78,23.4
5,14,Bressia,core_daten,113.13,25.0
5,14,Bressia,relikte,149.72,25.0
5,14,Hebron,nahrung,23.63,5.1
5,14,Hebron,rohstoffe,30.32,20.0
5,14,Hebron,industrieteile,41.88,23.2
5,14,Hebron,energie,49.12,9.5
5,14,Hebron,luxus,77.16,40.575676
5,14,Hebron,biotech,82.17,7.9
5,14,Hebron,core_daten,110.67,26.0
5,14,Hebron,relikte,151.05,26.0
5,14,Hyperion,nahrung,24.48,3.8399999999999954
5,14,Hyperion,rohstoffe,30.15,20.07039999999998
5,14,Hyperion,industrieteile,44.18,21.299999999999994
5,14,Hyperion,energie,41.51,9.1
5,14,Hyperion,luxus,77.39,7.532
5,14,Hyperion,biotech,79.4,21.29999999999999
5,14,Hyperion,core_daten,109.51,24.0
5,14,Hyperion,relikte,148.85,34.03519999999999
5,15,Lusus,nahrung,25.45,10.7
5,15,Lusus,rohstoffe,29.54,26.0
5,15,Lusus,industrieteile,44.6,23.2
5,15,Lusus,energie,42.1,10.7
5,15,Lusus,luxus,74.71,78.01839999999997
5,15,Lusus,biotech,84.34,32.0
5,15,Lusus,core_daten,117.74,65.24000000000001
5,15,Lusus,relikte,145.72,32.0
5,15,Tau Ceti,nahrung,20.41,25.080000000000055
5,15,Tau Ceti,rohstoffe,28.48,26.5
5,15,Tau Ceti,industrieteile,46.02,10.3
5,15,Tau Ceti,energie,42.22,10.3
5,15,Tau Ceti,luxus,83.69,28.671199999999992
5,15,Tau Ceti,biotech,81.3,54.79499999999998
5,15,Tau Ceti,core_daten,115.74,30.0
5,15,Tau Ceti,relikte,151.24,30.0
5,15,Maui-Covenant,nahrung,20.05,9.5
5,15,Maui-Covenant,rohstoffe,30.19,20.0
5,15,Maui-Covenant,industrieteile,43.51,23.2
5,15,Maui-Covenant,energie,38.09,8.0
5,15,Maui-Covenant,luxus,79.22,9.200000000000003
5,15,Maui-Covenant,biotech,78.4,62.95999999999998
5,15,Maui-Covenant,core_daten,113.92,26.0
5,15,Maui-Covenant,relikte,149.14,26.0
5,15,Marsim,nahrung,22.18,10.5
5,15,Marsim,rohstoffe,39.25,10.5
5,15,Marsim,industrieteile,41.64,102.27500000000002
5,15,Marsim,energie,37.5,10.5
5,15,Marsim,luxus,74.92,31.0
5,15,Marsim,biotech,86.54,31.0
5,15,Marsim,core_daten,107.34,31.0
5,15,Marsim,relikte,152.41,31.0
5,15,Qom-Riyadh,nahrung,22.18,9.9
5,15,Qom-Riyadh,rohstoffe,28.69,28.0
5,15,Qom-Riyadh,industrieteile,43.07,27.16
5,15,Qom-Riyadh,energie,39.46,8.145000000000032
5,15,Qom-Riyadh,luxus,82.53,44.41699999999997
5,15,Qom-Riyadh,biotech,86.85,28.0
5,15,Qom-Riyadh,core_daten,116.3,99.93999999999994
5,15,Qom-Riyadh,relikte,147.11,28.0
5,15,Bressia,nahrung,29.65,9.3
5,15,Bressia,rohstoffe,30.11,56.80871679999996
5,15,Bressia,industrieteile,44.59,7.590000000000001
5,15,Bressia,energie,40.34,28.971313599999995
5,15,Bressia,luxus,75.0,25.0
5,15,Bressia,biotech,83.09,23.4
5,15,Bressia,core_daten,120.04,25.0
5,15,Bressia,relikte,136.81,25.0
5,15,Hebron,nahrung,23.69,2.8999999999999995
5,15,Hebron,rohstoffe,26.24,14.0
5,15,Hebron,industrieteile,38.97,20.4
5,15,Hebron,energie,37.55,7.7
5,15,Hebron,luxus,85.8,41.947514
5,15,Hebron,biotech,100.63,9.5
5,15,Hebron,core_daten,116.25,26.0
5,15,Hebron,relikte,140.09,26.0
5,15,Hyperion,nahrung,23.89,2.399999999999995
5,15,Hyperion,rohstoffe,29.84,21.50399999999998
5,15,Hyperion,industrieteile,41.89,21.299999999999994
5,15,Hyperion,energie,40.68,7.42
5,15,Hyperion,luxus,93.14,9.1
5,15,Hyperion,biotech,74.44,18.09999999999999
5,15,Hyperion,core_daten,106.42,24.0
5,15,Hyperion,relikte,143.72,34.75199999999999
5,16,Lusus,nahrung,25.64,10.7
5,16,Lusus,rohstoffe,27.3,26.0
5,16,Lusus,industrieteile,42.92,23.2
5,16,Lusus,energie,40.25,7.499999999999999
5,16,Lusus,luxus,78.81,81.34239999999997
5,16,Lusus,biotech,79.81,32.0
5,16,Lusus,core_daten,113.97,67.456
5,16,Lusus,relikte,136.26,32.0
5,16,Tau Ceti,nahrung,21.27,19.692000000000057
5,16,Tau Ceti,rohstoffe,27.19,20.5
5,16,Tau Ceti,industrieteile,51.07,10.3
5,16,Tau Ceti,energie,41.62,7.500000000000001
5,16,Tau Ceti,luxus,78.48,28.671199999999992
5,16,Tau Ceti,biotech,80.2,56.44799999999998
5,16,Tau Ceti,core_daten,114.42,30.0
5,16,Tau Ceti,relikte,148.53,30.0
5,16,Maui-Covenant,nahrung,21.67,11.34
5,16,Maui-Covenant,rohstoffe,29.48,20.0
5,16,Maui-Covenant,industrieteile,42.74,23.2
5,16,Maui-Covenant,energie,42.64,9.5
5,16,Maui-Covenant,luxus,88.92,9.5
5,16,Maui-Covenant,biotech,84.72,65.42399999999998
5,16,Maui-Covenant,core_daten,111.51,26.0
5,16,Maui-Covenant,relikte,144.24,26.0
5,16,Marsim,nahrung,22.86,10.5
5,16,Marsim,rohstoffe,39.13,10.5
5,16,Marsim,industrieteile,42.53,107.68000000000002
5,16,Marsim,energie,37.91,10.5
5,16,Marsim,luxus,78.02,31.0
5,16,Marsim,biotech,85.81,31.0
5,16,Marsim,core_daten,110.01,31.0
5,16,Marsim,relikte,136.66,31.0
5,16,Qom-Riyadh,nahrung,22.69,9.9
5,16,Qom-Riyadh,rohstoffe,29.93,28.0
5,16,Qom-Riyadh,industrieteile,44.01,27.16
5,16,Qom-Riyadh,energie,42.11,5.9880000000000315
5,16,Qom-Riyadh,luxus,80.94,45.61599999999997
5,16,Qom-Riyadh,biotech,79.66,26.4
5,16,Qom-Riyadh,core_daten,113.08,104.73599999999993
5,16,Qom-Riyadh,relikte,137.23,28.0
5,16,Bressia,nahrung,20.53,6.960000000000001
5,16,Bressia,rohstoffe,28.05,60.103180799999954
5,16,Bressia,industrieteile,47.54,9.3
5,16,Bressia,energie,36.73,30.412641599999994
5,16,Bressia,luxus,72.13,19.300780000000003
5,16,Bressia,biotech,84.99,23.4
5,16,Bressia,core_daten,113.44,25.0
5,16,Bressia,relikte,138.31,25.0
5,16,Hebron,nahrung,26.05,0.6999999999999993
5,16,Hebron,rohstoffe,28.12,14.0
5,16,Hebron,industrieteile,40.71,20.4
5,16,Hebron,energie,37.36,5.9
5,16,Hebron,luxus,84.64,43.319351999999995
5,16,Hebron,biotech,98.71,9.5
5,16,Hebron,core_daten,116.41,26.0
5,16,Hebron,relikte,155.7,26.0
5,16,Hyperion,nahrung,24.53,0.9599999999999949
5,16,Hyperion,rohstoffe,30.19,22.93759999999998
5,16,Hyperion,industrieteile,40.57,15.079999999999993
5,16,Hyperion,energie,42.59,5.74
5,16,Hyperion,luxus,88.3,9.1
5,16,Hyperion,biotech,88.7,18.09999999999999
5,16,Hyperion,core_daten,104.23,24.0
5,16,Hyperion,relikte,152.67,35.46879999999999
5,17,Lusus,nahrung,23.79,8.304000000000054
5,17,Lusus,rohstoffe,27.55,26.0
5,17,Lusus,industrieteile,41.72,23.2
5,17,Lusus,energie,43.12,4.299999999999999
5,17,Lusus,luxus,73.74,79.26717999999997
5,17,Lusus,biotech,85.68,32.0
5,17,Lusus,core_daten,116.44,69.672
5,17,Lusus,relikte,142.92,32.0
5,17,Tau Ceti,nahrung,20.45,10.3
5,17,Tau Ceti,rohstoffe,28.86,20.5
5,17,Tau Ceti,industrieteile,45.43,10.3
5,17,Tau Ceti,energie,40.43,4.700000000000001
5,17,Tau Ceti,luxus,82.8,28.671199999999992
5,17,Tau Ceti,biotech,79.1,58.10099999999998
5,17,Tau Ceti,core_daten,112.61,30.0
5,17,Tau Ceti,relikte,153.07,30.0
5,17,Maui-Covenant,nahrung,22.22,9.5
5,17,Maui-Covenant,rohstoffe,28.46,20.0
5,17,Maui-Covenant,industrieteile,41.21,23.2
5,17,Maui-Covenant,energie,38.58,8.0
5,17,Maui-Covenant,luxus,89.56,9.5
5,17,Maui-Covenant,biotech,85.13,67.88799999999998
5,17,Maui-Covenant,core_daten,108.42,26.0
5,17,Maui-Covenant,relikte,151.76,26.0
5,17,Marsim,nahrung,22.25,6.9
5,17,Marsim,rohstoffe,37.07,10.5
5,17,Marsim,industrieteile,40.6,113.08500000000002
5,17,Marsim,energie,39.62,10.5
5,17,Marsim,luxus,83.7,31.0
5,17,Marsim,biotech,78.48,29.4
5,17,Marsim,core_daten,114.5,31.0
5,17,Marsim,relikte,139.2,31.0
5,17,Qom-Riyadh,nahrung,23.13,7.5
5,17,Qom-Riyadh,rohstoffe,26.83,22.0
5,17,Qom-Riyadh,industrieteile,40.58,22.65
5,17,Qom-Riyadh,energie,44.92,6.8310000000000315
5,17,Qom-Riyadh,luxus,76.52,46.81499999999997
5,17,Qom-Riyadh,biotech,85.96,26.4
5,17,Qom-Riyadh,core_daten,117.01,109.53199999999993
5,17,Qom-Riyadh,relikte,149.19,28.0
5,17,Bressia,nahrung,21.12,4.620000000000001
5,17,Bressia,rohstoffe,29.4,63.39764479999995
5,17,Bressia,industrieteile,50.38,9.3
5,17,Bressia,energie,37.07,31.853969599999992
5,17,Bressia,luxus,72.84,19.300780000000003
5,17,Bressia,biotech,77.57,23.4
5,17,Bressia,core_daten,108.7,25.0
5,17,Bressia,relikte,151.49,25.0
5,17,Hebron,nahrung,29.66,9.5
5,17,Hebron,rohstoffe,26.94,14.0
5,17,Hebron,industrieteile,40.71,20.4
5,17,Hebron,energie,43.31,4.1000000000000005
5,17,Hebron,luxus,82.8,44.69118999999999
5,17,Hebron,biotech,88.38,9.5
5,17,Hebron,core_daten,116.33,26.0
5,17,Hebron,relikte,156.2,26.0
5,17,Hyperion,nahrung,29.43,6.58
5,17,Hyperion,rohstoffe,27.02,24.371199999999977
5,17,Hyperion,industrieteile,41.45,15.079999999999993
5,17,Hyperion,energie,45.24,4.0600000000000005
5,17,Hyperion,luxus,89.98,9.1
5,17,Hyperion,biotech,78.79,18.09999999999999
5,17,Hyperion,core_daten,115.97,24.0
5,17,Hyperion,relikte,133.13,36.18559999999999
5,18,Lusus,nahrung,29.08,10.144000000000053
5,18,Lusus,rohstoffe,28.59,26.0
5,18,Lusus,industrieteile,42.98,23.2
5,18,Lusus,energie,51.46,4.342999999999999
5,18,Lusus,luxus,79.12,82.59117999999997
5,18,Lusus,biotech,79.31,32.0
5,18,Lusus,core_daten,108.34,71.88799999999999
5,18,Lusus,relikte,150.45,32.0
5,18,Tau Ceti,nahrung,19.79,10.3
5,18,Tau Ceti,rohstoffe,27.77,20.5
5,18,Tau Ceti,industrieteile,49.81,10.3
5,18,Tau Ceti,energie,47.05,1.9000000000000012
5,18,Tau Ceti,luxus,76.55,27.221199999999993
