run,seed,year,world,category,faction,farcaster,periphery,stability,prosperity,time_debt,hyperion_special
4,10,9,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.623493384,0.8557471999999973,True
4,10,10,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.2346911144075272,4.46073152602112,False
4,10,10,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.0704771504000001,1.471720320000003,False
4,10,10,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.0808000000000004,0.0,False
4,10,10,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.165639505216287,4.921604173029376,False
4,10,10,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.0390869872000004,0.599589759999997,False
4,10,10,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.7020000000000002,0.0,False
4,10,10,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.7451936000000002,3.55488,False
4,10,10,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.63740780928,0.7872874239999975,True
4,10,11,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.2758450412549251,4.10387300393943,False
4,10,11,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.1729339783680002,3.1571826944000025,False
4,10,11,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.1102600000000005,0.0,False
4,10,11,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.247127344798984,8.391875839187026,False
4,10,11,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.0674270282240006,0.5516225791999972,False
4,10,11,Bressia,Grenzwelt,Hegemonie,False,True,0.61352,0.7510332000000002,5.306559999999999,False
4,10,11,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.7858051120000002,3.9788896000000045,False
4,10,11,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.6649175605376,2.743888430079997,True
4,10,12,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.3170346539545312,3.775563163624276,False
4,10,12,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.27522226009856,4.707808078848002,False
4,10,12,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.1397200000000005,0.0,False
4,10,12,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3282681572150652,11.584525772052064,False
4,10,12,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.095771865966081,0.5074927728639975,False
4,10,12,Bressia,Grenzwelt,Hegemonie,False,True,0.61352,0.8440651440000002,7.986115200000005,False
4,10,12,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.8799334230400002,13.281938432000006,False
4,10,12,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.705049211694592,6.921609355673595,True
4,10,13,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.364022443683638,3.473518110534334,False
4,10,13,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3598234792906754,4.331183432540162,False
4,10,13,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.1650200000000004,0.0,False
4,10,13,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3652415474227948,10.657763710287899,False
4,10,13,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.1241211166887948,0.4668933510348777,False
4,10,13,Bressia,Grenzwelt,Hegemonie,False,True,0.61352,0.8572665324800002,7.347225984000005,False
4,10,13,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.8972932291968002,13.249783357440005,False
4,10,13,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.7293512907590246,7.377672607219707,True
4,10,14,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.3315246481889467,3.195636661691587,False
4,10,14,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.362170881656746,5.787888757936949,False
4,10,14,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.1986400000000004,0.0,False
4,10,14,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3653342236289712,9.805142613464866,False
4,10,14,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.1764744273536916,0.4295418829520875,False
4,10,14,Bressia,Grenzwelt,Hegemonie,False,True,0.61352,0.9109628098816002,11.074247905280005,False
4,10,14,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.9252042508610563,15.538600688844806,False
4,10,14,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.7720877634983027,7.79725079864213,True
4,10,15,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.3274564363338308,5.00078572875626,False
4,10,15,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3536252111242064,7.128057657301993,False
4,10,15,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.2446350000000004,0.9659999999999999,False
4,10,15,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3105194857386537,9.020731204387678,False
4,10,15,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.1974634731653964,1.9407785323159206,False
4,10,15,Bressia,Grenzwelt,Hegemonie,False,True,0.61352,0.9846256850910722,11.289548072857604,False
4,10,15,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.9832323907921717,20.34911263373722,False
4,10,15,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.8000752384184385,10.419230734750759,True
4,10,16,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.3515095919871245,6.042633718455761,False
4,10,16,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3639711942342698,8.361013044717835,False
4,10,16,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.2771584000000005,0.88872,False
4,10,16,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.352136958879561,9.265072708036664,False
4,10,16,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.2256693953121647,1.785516249730647,False
4,10,16,Bressia,Grenzwelt,Hegemonie,False,True,0.5981599999999999,1.0336419982837866,17.476824227028995,False
4,10,16,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,1.011439479528798,20.910783623038242,False
4,10,16,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.8420492033449635,12.059682675970697,True
4,10,17,Lusus,Kernwelt,Hegemonie,True,False,0.8408,1.3295257126281548,5.5592230209793,False
4,10,17,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3971638986955282,7.692132001140408,False
4,10,17,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.3153370280000003,0.8176224,False
4,10,17,Marsim,Industriewelt,Hegemonie,True,False,0.7544000000000001,1.3913334607291967,12.387866891393731,False
4,10,17,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.2722908436871918,1.6426749497521953,False
4,10,17,Bressia,Grenzwelt,Hegemonie,False,True,0.5981599999999999,1.0458943158610836,16.078678288866676,False
4,10,17,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,1.052036401166494,20.268320933195184,False
4,10,17,Hyperion,Sonderwelt,Neutral,False,True,0.56224,0.8680126246773664,17.081995741893042,True
4,10,18,Lusus,Kernwelt,Hegemonie,True,False,0.8408,1.3154440776979022,5.1144851793009565,False
4,10,18,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.329640786799886,7.076761441049175,False
4,10,18,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.30422573776,0.752212608,False
4,10,18,Marsim,Industriewelt,Hegemonie,True,False,0.7544000000000001,1.3211612133108606,11.396837540082233,False
4,10,18,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.3101265761922167,1.5112609537720196,False
4,10,18,Bressia,Grenzwelt,Hegemonie,False,True,0.5981599999999999,1.058286448032197,14.792384025757343,False
4,10,18,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,1.0686975690731744,19.67725525853957,False
4,10,18,Hyperion,Sonderwelt,Neutral,False,True,0.56224,0.8803044251031771,15.715436082541599,True
4,10,19,Lusus,Kernwelt,Hegemonie,True,False,0.8408,1.29748855148207,4.70532636495688,False
4,10,19,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.365420067855895,6.510620525765241,False
4,10,19,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.3195496587392002,0.69203559936,False
4,10,19,Marsim,Industriewelt,Hegemonie,True,False,0.7370000000000001,1.351616476245992,10.485090536875655,False
4,10,19,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.3442488739046228,1.390360077470258,False
4,10,19,Bressia,Grenzwelt,Hegemonie,False,True,0.4781599999999999,1.0930884896296214,13.608993303696757,False
4,10,19,Hebron,Pilgerwelt,Hegemonie,False,True,0.6828799999999999,1.0871574160273203,22.502841621856394,False
4,10,19,Hyperion,Sonderwelt,Neutral,False,True,0.56224,0.9090539190949228,18.04548727593827,True
4,10,20,Lusus,Kernwelt,Hegemonie,True,False,0.8158799999999999,1.3465011022855744,7.117425407760311,False
4,10,20,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3364966819474235,7.792970883704022,False
4,10,20,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.309245676440064,0.6366727514112,False
4,10,20,Marsim,Industriewelt,Hegemonie,True,False,0.7370000000000001,1.3709610000663124,13.510283293925601,False
4,10,20,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.297860963992253,1.2791312712726375,False
4,10,20,Bressia,Grenzwelt,Hegemonie,False,True,0.4630399999999999,1.134730726811252,17.012776623401013,False
4,10,20,Hebron,Pilgerwelt,Hegemonie,False,True,0.6828799999999999,1.1035951318651347,21.733014292107885,False
4,10,20,Hyperion,Sonderwelt,Neutral,False,True,0.56224,0.9800488566111691,19.204110799335233,True
4,10,21,Lusus,Kernwelt,Hegemonie,True,False,0.8158799999999999,1.320290657459224,6.5480313751394865,False
4,10,21,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.8231999999999999,1.3424151199356296,8.061136272207701,False
4,10,21,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.3292863327248592,0.5857389312983041,False
4,10,21,Marsim,Industriewelt,Hegemonie,True,False,0.7370000000000001,1.3270821716706074,16.293460630411552,False
4,10,21,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.2978720868728728,1.1768007695708265,False
4,10,21,Bressia,Grenzwelt,Hegemonie,False,True,0.44363187199999987,1.1904147603489121,22.059554493528932,False
4,10,21,Hebron,Pilgerwelt,Hegemonie,False,True,0.6828799999999999,1.115421830435924,19.994373148739257,False
4,10,21,Hyperion,Sonderwelt,Neutral,False,True,0.56224,1.0033843335312356,20.141772335388413,True
4,10,22,Lusus,Kernwelt,Hegemonie,True,False,0.7926614399999999,1.3220651968624861,6.024188865128328,False
4,10,22,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.8231999999999999,1.344720926372779,7.416245370431086,False
4,10,22,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.3130617511068703,1.8928898167944397,False
4,10,22,Marsim,Industriewelt,Hegemonie,True,False,0.7210374400000001,1.346589133936959,18.853983779978627,False
4,10,22,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.7616,1.2814544067959157,1.0826567080051603,False
4,10,22,Bressia,Grenzwelt,Hegemonie,False,True,0.44363187199999987,1.2127244064445193,21.39603013404662,False
4,10,22,Hebron,Pilgerwelt,Hegemonie,False,True,0.647543872,1.1546538995027333,23.411342045578678,False
4,10,22,Hyperion,Sonderwelt,Neutral,False,True,0.54484,1.0015701562976966,18.53043054855734,True
4,10,23,Lusus,Kernwelt,Hegemonie,True,False,0.7926614399999999,1.3033975811134872,5.542253755918062,False
4,10,23,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.8061955536,1.3421115151326402,7.709299289535158,False
4,10,23,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.3129310360183206,3.0954686314508844,False
4,10,23,Marsim,Industriewelt,Hegemonie,True,False,0.7000009600000001,1.3536890964060022,20.243665077580335,False
4,10,23,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.722,1.2770914211251152,0.9960441713647475,False
4,10,23,Bressia,Grenzwelt,Hegemonie,False,True,0.44363187199999987,1.2300901049760746,19.68434772332289,False
4,10,23,Hebron,Pilgerwelt,Hegemonie,False,True,0.628143872,1.2061107652981753,22.568834681932387,False
4,10,23,Hyperion,Sonderwelt,Neutral,False,True,0.511361560576,1.0128270628748408,21.294171464672754,True
4,10,24,Lusus,Kernwelt,Hegemonie,True,False,0.7493414399999999,1.3211459917115789,5.985227004183177,False
4,10,24,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.8061955536,1.3318336780569664,7.092555346372346,False
4,10,24,Maui-Covenant,Templarwelt,Templars,True,False,0.883,1.307398953136855,3.781631140934813,False
4,10,24,Marsim,Industriewelt,Hegemonie,True,False,0.7000009600000001,1.3374756369482421,22.488171871373908,False
4,10,24,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.68356352,1.2606644567079788,0.9163606376555677,False
4,10,24,Bressia,Grenzwelt,Hegemonie,False,True,0.44363187199999987,1.2540269717487023,18.10959990545706,False
4,10,24,Hebron,Pilgerwelt,Hegemonie,False,True,0.608743872,1.2237511571796682,22.148669793110916,False
4,10,24,Hyperion,Sonderwelt,Neutral,False,True,0.475121560576,1.0266792937283735,21.054836147498932,True
4,10,25,Lusus,Kernwelt,Hegemonie,True,False,0.7493414399999999,1.2974014772995817,5.506408843848524,False
4,10,25,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.7891460717644799,1.365930877048326,7.411504467401118,False
4,10,25,Maui-Covenant,Templarwelt,Templars,True,False,0.865,1.3370110368859065,3.4791006496600283,False
4,10,25,Marsim,Industriewelt,Hegemonie,True,False,0.7000009600000001,1.3304711862688627,20.689118121663995,False
4,10,25,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.6439635199999999,1.251426276633653,0.8430517866431224,False
4,10,25,Bressia,Grenzwelt,Hegemonie,False,True,0.4263918719999999,1.2971855273031165,25.264543113020498,False
4,10,25,Hebron,Pilgerwelt,Hegemonie,False,True,0.57382542676544,1.212535456274437,21.407176209662044,False
4,10,25,Hyperion,Sonderwelt,Neutral,False,True,0.43888156057600003,1.0098938101136237,19.370449255699018,True
4,10,26,Lusus,Kernwelt,Hegemonie,True,False,0.7065340925004799,1.3019023257905566,5.065896136340642,False
4,10,26,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.7891460717644799,1.3233407012699643,6.818584110009029,False
4,10,26,Maui-Covenant,Templarwelt,Templars,True,False,0.847,1.305208089935034,3.844772597687226,False
4,10,26,Marsim,Industriewelt,Hegemonie,True,False,0.6798809600000001,1.3262310916438336,22.897988671930875,False
4,10,26,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.6054658239929599,1.2485201198793918,1.6572981172502323,False
4,10,26,Bressia,Grenzwelt,Hegemonie,False,True,0.4263918719999999,1.317493884033658,23.24337966397886,False
4,10,26,Hebron,Pilgerwelt,Hegemonie,False,True,0.5358254267654401,1.1990827386534708,20.725002112889083,False
4,10,26,Hyperion,Sonderwelt,Neutral,False,True,0.40264156057600003,1.0343902015705397,20.175575441632482,True
4,10,27,Lusus,Kernwelt,Hegemonie,True,False,0.68513409250048,1.347470506816049,5.542314918971951,False
4,10,27,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.7720587242649599,1.3434344826810634,6.273097381208307,False
4,10,27,Maui-Covenant,Templarwelt,Templars,True,False,0.829,1.305198322740231,3.537190789872248,False
4,10,27,Marsim,Industriewelt,Hegemonie,True,False,0.6576809600000001,1.3434823725888072,21.066149578176407,False
4,10,27,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.5856658239929599,1.2523157788551948,1.524714267870214,False
4,10,27,Bressia,Grenzwelt,Hegemonie,False,True,0.4263918719999999,1.3111726003785622,23.586389290860552,False
4,10,27,Hebron,Pilgerwelt,Hegemonie,False,True,0.4978254267654401,1.181010238442182,19.067001943857957,False
4,10,27,Hyperion,Sonderwelt,Neutral,False,True,0.3674424864343522,1.0184733384201405,18.561529406301883,True
4,10,28,Lusus,Kernwelt,Hegemonie,True,False,0.66097209250048,1.323277968508103,5.098929725454195,False
4,10,28,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.75145872426496,1.33896866950627,6.652940064250202,False
4,10,28,Maui-Covenant,Templarwelt,Templars,True,False,0.8109999999999999,1.3051858809210126,3.254215526682468,False
4,10,28,Marsim,Industriewelt,Hegemonie,True,False,0.6576809600000001,1.3333660364981825,24.854857611922295,False
4,10,28,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.5514049207517919,1.2865807471085624,1.4027371264405968,False
4,10,28,Bressia,Grenzwelt,Hegemonie,False,True,0.4263918719999999,1.3301279994158741,22.80071814759171,False
4,10,28,Hebron,Pilgerwelt,Hegemonie,False,True,0.4598254267654401,1.1724795382477962,19.60244178834932,False
4,10,28,Hyperion,Sonderwelt,Neutral,False,True,0.3312024864343522,1.0211256654795104,19.09619105379773,True
4,10,29,Lusus,Kernwelt,Hegemonie,True,False,0.6422340474009599,1.3125237296324979,5.572705820956419,False
4,10,29,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.75145872426496,1.297334705993575,6.120704859110186,False
4,10,29,Maui-Covenant,Templarwelt,Templars,True,False,0.7929999999999999,1.3021709784473317,2.9938782845478706,False
4,10,29,Marsim,Industriewelt,Hegemonie,True,False,0.6576809600000001,1.3080821656948078,22.86646900296851,False
4,10,29,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.5127843321591458,1.2699750319514336,1.2905181563253492,False
4,10,29,Bressia,Grenzwelt,Hegemonie,False,True,0.4091314719999999,1.301196266530201,20.976660695784375,False
4,10,29,Hebron,Pilgerwelt,Hegemonie,False,True,0.42182542676544005,1.1718860320689612,20.472816845281375,False
4,10,29,Hyperion,Sonderwelt,Neutral,False,True,0.2949624864343522,1.0091302863741307,18.578287769493915,True
4,10,30,Lusus,Kernwelt,Hegemonie,True,False,0.6180288474009599,1.3182421294179045,5.126889355279906,False
4,10,30,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.7342807191654399,1.310554425689449,5.631048470381371,False
4,10,30,Maui-Covenant,Templarwelt,Templars,True,False,0.7749999999999999,1.3145538121715452,2.754368021784041,False
4,10,30,Marsim,Industriewelt,Hegemonie,True,False,0.6194973600000001,1.369070470250511,27.79915148273103,False
4,10,30,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.4731843321591458,1.252645980135801,1.1872767038193213,False
4,10,30,Bressia,Grenzwelt,Hegemonie,False,True,0.3894514719999999,1.3353702748033816,21.501007840121623,False
4,10,30,Hebron,Pilgerwelt,Hegemonie,False,True,0.38819862676544004,1.161806650384433,19.865391497658866,False
4,10,30,Hyperion,Sonderwelt,Neutral,False,True,0.2587224864343522,1.0283826794781445,21.00223051289696,True
5,11,1,Lusus,Kernwelt,Hegemonie,True,False,0.86,0.916,0.0,False
5,11,1,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.736,0.0,False
5,11,1,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.716,0.0,False
5,11,1,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.796,0.0,False
5,11,1,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.846,0.0,False
5,11,1,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.516,0.0,False
5,11,1,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.5660000000000001,0.0,False
5,11,1,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.466,0.0,True
5,11,2,Lusus,Kernwelt,Hegemonie,True,False,0.86,0.932,0.0,False
5,11,2,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.752,0.0,False
5,11,2,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.732,0.0,False
5,11,2,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.812,0.0,False
5,11,2,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.862,0.0,False
5,11,2,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.532,0.0,False
5,11,2,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.5820000000000001,0.0,False
5,11,2,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.48200000000000004,0.0,True
5,11,3,Lusus,Kernwelt,Hegemonie,True,False,0.86,0.9480000000000001,0.0,False
5,11,3,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.768,0.0,False
5,11,3,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.748,0.0,False
5,11,3,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.8280000000000001,0.0,False
5,11,3,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.878,0.0,False
5,11,3,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.548,0.0,False
5,11,3,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.5980000000000001,0.0,False
5,11,3,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.49800000000000005,0.0,True
5,11,4,Lusus,Kernwelt,Hegemonie,True,False,0.86,0.9769000000000001,0.0,False
5,11,4,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.798,0.0,False
5,11,4,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.764,0.0,False
5,11,4,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.8545,0.0,False
5,11,4,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.9112,0.0,False
5,11,4,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.5640000000000001,0.0,False
5,11,4,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6140000000000001,0.0,False
5,11,4,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.514,0.0,True
5,11,5,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.0121000000000002,0.0,False
5,11,5,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.8380000000000001,0.0,False
5,11,5,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.804,0.0,False
5,11,5,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.8901000000000001,0.0,False
5,11,5,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.9272,0.0,False
5,11,5,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.5800000000000001,0.0,False
5,11,5,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6300000000000001,0.0,False
5,11,5,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.53,0.0,True
5,11,6,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.0473000000000003,0.0,False
5,11,6,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.8780000000000001,0.0,False
5,11,6,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.8216000000000001,0.0,False
5,11,6,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.9216800000000002,3.8639999999999994,False
5,11,6,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.9432,0.0,False
5,11,6,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.5960000000000001,0.0,False
5,11,6,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6460000000000001,0.0,False
5,11,6,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.5700000000000001,0.0,True
5,11,7,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.0825000000000005,0.0,False
5,11,7,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.9180000000000001,0.0,False
5,11,7,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.8392000000000002,0.0,False
5,11,7,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.9528736000000002,7.418879999999999,False
5,11,7,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.9592,0.0,False
5,11,7,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.6360000000000001,0.0,False
5,11,7,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6620000000000001,0.0,False
5,11,7,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.5860000000000001,0.0,True
5,11,8,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.1306000000000005,0.0,False
5,11,8,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.0176110000000003,1.7388000000000035,False
5,11,8,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.8676000000000003,0.0,False
5,11,8,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.042211712,10.689369599999997,False
5,11,8,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.9947,0.0,False
5,11,8,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.6520000000000001,0.0,False
5,11,8,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6780000000000002,0.0,False
5,11,8,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.6368000000000001,0.0,True
5,11,9,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.1754000000000007,0.0,False
5,11,9,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.1015523200000004,1.5996960000000033,False
5,11,9,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.8852000000000003,0.0,False
5,11,9,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.1283227750400002,13.698220031999998,False
5,11,9,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.0251000000000001,0.0,False
5,11,9,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.6680000000000001,0.0,False
5,11,9,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6940000000000002,0.0,False
5,11,9,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.6786933840000002,0.8557472000000041,True
5,11,10,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.2202000000000008,0.0,False
5,11,10,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.1337923504000003,1.471720320000003,False
5,11,10,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.9492000000000004,0.0,False
5,11,10,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.2197329530368004,16.46636242944,False
5,11,10,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.0555000000000003,0.0,False
5,11,10,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.6861020000000001,0.9016000000000053,False
5,11,10,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.7100000000000002,0.0,False
5,11,10,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.7166078092800002,0.7872874240000038,True
5,11,11,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.265000000000001,0.0,False
5,11,11,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.2364451783680002,1.3539826944000029,False
5,11,11,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.9800000000000004,0.0,False
5,11,11,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3052663167938565,19.0130534350848,False
5,11,11,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.0859000000000005,0.0,False
5,11,11,Bressia,Grenzwelt,Hegemonie,False,True,0.61352,0.7381508400000002,6.818672000000005,False
5,11,11,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.7397670000000002,0.7084000000000044,False
5,11,11,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.7441175605376003,2.743888430080003,True
5,11,12,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.3075760000000012,2.0608,False
5,11,12,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3293137800985602,3.0488640788480024,False
5,11,12,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.0161000000000004,0.0,False
5,11,12,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3512786946564916,21.356009160278017,False
